;"LLUVIA POBL.
(mm)";"TEMPERATURA
  MEDIA (ºc)";"APORTACIONES A LA PRESA
(hm³)";"VOLUMEN EMBALSADO
(hm³)";"VOLUMEN PARA RIEGO
(m³)";"VOLUMEN PARA ABASTECIMIENTO
(m³)";"VOLUMEN VERTIDO
(m³)"
14/09/2002;0;0;-0,007362063;61,297;70531,2;61380;0,00017
15/09/2002;0;0;0,01436296;61,177;61671,6;59994;0,00017
16/09/2002;6,2;0;-0,005034907;61,058;57879,2;55618;0,00017
17/09/2002;0;0;0,012533112;60,969;39146,4;53586;0,00017
18/09/2002;0;0;0,059043871;60,909;53701,2;56250;0,00017
19/09/2002;0;0;0,011335567;60,79;57236,4;58968;0,00017
20/09/2002;0;0;-0,039178726;60,612;66589,2;60202,8;0,00017
21/09/2002;0;0;0,015176697;60,494;65361,6;57873,6;0,00017
22/09/2002;0;0;0,031382237;60,405;50464,8;57322,8;0,00017
23/09/2002;0;0;0,021336692;60,286;67564,8;59011,2;0,00017
24/09/2002;0;0;0,010756503;60,168;55332;60271,2;0,00017
25/09/2002;0;0;0,007717916;60,05;59313,6;56509,2;0,00017
26/09/2002;0;0;0,021352373;59,933;64616,4;63853,2;0,00017
27/09/2002;0;0;0,053251888;59,844;74052;63619,2;0,00017
28/09/2002;0;0;0,082329051;59,785;66409,2;63583,2;0,00017
29/09/2002;0;0;0,060831761;59,727;49708,8;56912,4;0,00017
30/09/2002;1;0;-0,131937384;59,463;64656;58168,8;0,00016
01/10/2002;3,5;0;0,005533442;59,346;46029,6;66564;0,00877
02/10/2002;1,4;0;-0,012847542;59,229;34884;58291,2;0,00017
03/10/2002;0;0;-0,054487553;59,054;53312,4;58867,2;0,00017
04/10/2002;0,5;0;-0,049865261;58,879;57704,4;57949,2;0,00017
05/10/2002;0;0;0,100329368;58,85;58402,8;61448,4;0,00017
06/10/2002;0;0;0,058128573;58,792;46328,4;62362,8;0,00017
07/10/2002;0;0;-0,041198539;58,617;64562,4;61815,6;0,00017
08/10/2002;1,9;0;-0,00473451;58,501;45363,6;61095,6;0,00017
09/10/2002;0;0;-0,004613445;58,385;44593,2;58809,6;0,00017
10/10/2002;0;0;0,009738218;58,27;48970,8;59122,8;0,00017
11/10/2002;0,1;0;0,038786376;58,154;71665,2;62456,4;0,00017
12/10/2002;0;0;0,004334038;58,01;64137,6;64717,2;0,00017
13/10/2002;0;0;0,013651776;57,895;53928;64767,6;0,00017
14/10/2002;0;0;0,025150308;57,751;72594;84891,6;0,00017
15/10/2002;0;0;-0,000490986;57,579;63108;97045,2;0,00017
16/10/2002;0,2;0;0,027809307;57,435;65790;98690,4;0,00017
17/10/2002;0;0;0,007298283;57,264;63536,4;99158,4;0,00017
18/10/2002;0;0;0,000132862;57,092;66178,8;99223,2;0,00017
19/10/2002;0;0;-0,002081085;56,921;63158,4;99896,4;0,00017
20/10/2002;6,2;0;0,056182309;56,836;42188,4;95979,6;0,00017
21/10/2002;2;0;0,009213313;56,722;23605,2;95461,2;0,00017
22/10/2002;0;0;0,015445083;56,609;23230,8;96249,6;0,00017
23/10/2002;0;0;0,031613917;56,495;36579,6;95547,6;0,00017
24/10/2002;0;0;0,016060525;56,354;54900;95767,2;0,00017
25/10/2002;0;0;-0,00531553;56,184;57618;97297,2;0,00017
26/10/2002;0;0;0,054477158;56,071;57434,4;97466,2;0,00017
27/10/2002;0;0;0,00733928;55,93;46926;92516,4;0,00017
28/10/2002;0;0;0,028662539;55,79;63810;96250,8;0,00017
29/10/2002;0;0;-0,066345164;55,621;62769,6;32702,4;0,00017
30/10/2002;0;0;0,022330766;55,481;60746,4;94132,8;0,00017
31/10/2002;0;0;0,030240669;55,369;55036,8;72489,6;0,00017
01/11/2002;0;0;-0,009528521;55,229;62924,4;55648,8;0,00017
02/11/2002;0;0;0,043518934;55,145;61952,4;54237,6;0,00017
03/11/2002;0,1;0;0,004829269;55,034;46368;53967,6;0,00017
04/11/2002;0;0;0,021425787;54,923;63817,2;55360,8;0,00017
05/11/2002;0;0;0,009509791;54,783;58096,8;64623,6;0,0204
06/11/2002;0;0;0,048143644;54,7;65430;54720;0,00017
07/11/2002;0,2;0;-0,002132602;54,561;62362,8;53830,8;0,00017
08/11/2002;0;0;0,004989035;54,423;69562,8;57488,4;0,00017
09/11/2002;0;0;-0,100901795;54,174;69134,4;55900,8;0,00017
10/11/2002;0;0;0,055209832;54,092;62193,6;54180;0,00017
11/11/2002;0;0;0,058684839;54,009;71960,4;54414;0,00017
12/11/2002;0;0;-0,042343488;53,844;63403,2;53863,2;0,00017
13/11/2002;25,5;0;0,028087717;53,762;53697,6;54298,8;0,00017
14/11/2002;54,6;0;0,499452993;54,174;21909,6;54064,8;0,00017
15/11/2002;3,6;0;0,246086258;54,34;20408,4;55915,2;0,00017
16/11/2002;1,4;0;0,080300574;54,34;19562,4;56422,8;0,00017
17/11/2002;0,1;0;0,040220681;54,312;12729,6;53377,2;0,00018
18/11/2002;0;0;0,049362291;54,285;15602,4;53931,6;0,0002
19/11/2002;9,6;0;0,152808194;54,368;13708,8;54813,6;0,00018
20/11/2002;2,6;0;0,098397259;54,395;13665,6;54223,2;0,00019
21/11/2002;0,8;0;0,09935326;54,423;10760,4;54050,4;0,00018
22/11/2002;6,1;0;0,137394734;54,478;17953,2;53179,2;0,00019
23/11/2002;25,2;0;0,905995523;55,313;12081,6;53103,6;0,00022
24/11/2002;5,5;0;1,192942015;56,439;12463,2;52023,6;0,00019
25/11/2002;0;0;0,387731405;56,751;13521,6;52876,8;0,00024
26/11/2002;0;0;0,24383341;56,921;16426,8;51757,2;0,00024
27/11/2002;3,8;0;0,221562212;57,064;18284,4;52358,4;0,00022
28/11/2002;2,7;0;0,273150568;57,264;13395,6;50389,2;0,00022
29/11/2002;0;0;0,224122425;57,407;15192;53074,8;0,00026
30/11/2002;0;0;0,139129328;57,464;17319,6;54237,6;0,00026
01/12/2002;0;0;0,156704479;57,55;12938,4;51771,6;0,00026
02/12/2002;0;0;0,083077246;57,55;15706,8;50050,8;0,00241
03/12/2002;0,3;0;0,158179942;57,607;17838;61488;0,00923
04/12/2002;0;0;0,091966266;57,607;26362,8;51868,8;0,00025
05/12/2002;0;0;0,032851969;57,55;22215,6;52200;0,00024
06/12/2002;0;0;0,145817494;57,607;27705,6;53719,2;0,00022
07/12/2002;0;0;0,080948817;57,607;25124,4;51310,8;0,00021
08/12/2002;0;0;0,048717483;57,579;20782,8;50562;0,00021
09/12/2002;7;0;0,1241012;57,636;17265,6;49071,6;0,00019
10/12/2002;0,1;0;0,122640384;57,693;16624,8;48488,4;0,00024
11/12/2002;0,2;0;0,097650056;57,722;15706,8;50979,6;0,00024
12/12/2002;0;0;0,124903262;57,78;13273,2;50238;0,00023
13/12/2002;3,1;0;0,135527136;57,837;15861,6;49759,2;0,00025
14/12/2002;1,5;0;0,110051286;57,866;15494,4;57528;0,00026
15/12/2002;0;0;0,103216917;57,895;12232,8;56563,2;0,00024
16/12/2002;0;0;0,096246324;57,924;13950;51328,8;0,00024
17/12/2002;2,6;0;0,118202715;57,981;13230;46868,4;0,00024
18/12/2002;7,4;0;0,177105246;58,096;12823,2;47311,2;0,00024
19/12/2002;11,4;0;0,697432655;58,733;10764;47685,6;0,00024
20/12/2002;0;0;0,271978101;58,937;14076;48722,4;0,00023
21/12/2002;0;0;0,297682009;59,17;14536,8;48747,6;0,00023
22/12/2002;0;0;0,357586695;59,463;12877,2;48834;0,00024
23/12/2002;0;0;0,361255623;59,756;14634;48387,6;0,00024
24/12/2002;0;0;0,097194785;59,785;13669,2;48398,4;0,00025
25/12/2002;0;0;0,121479409;59,844;11167,2;44593,2;0,00025
26/12/2002;2,7;0;0,096489294;59,874;16239,6;45597,6;0,00024
27/12/2002;16;0;0,771024898;60,582;11181,6;44193,6;0,00024
28/12/2002;0;0;0,338855192;60,85;14896,8;45295,2;0,00026
29/12/2002;0;0;0,269062026;61,058;13507,2;44028;0,00025
30/12/2002;0;0;0,277506858;61,267;13712,4;43488;0,00026
31/12/2002;0;0;0,221633301;61,416;14108,4;45406,8;0,00026
01/01/2003;0;0;0,177473662;61,536;10357,2;41497,2;0,00023
02/01/2003;0;0;0,1910808;61,656;19767,6;44478;0,00024
03/01/2003;0;0;0,135578914;61,716;24199,2;43970,4;0,00021
04/01/2003;0;0;0,160826596;61,806;16999,2;44910;0,00021
05/01/2003;1,9;0;0,183398555;61,926;14605,2;43783,2;0,0002
06/01/2003;0;0;0,156154339;62,016;15058,8;43934,4;0,00024
07/01/2003;5,3;0;0,175114061;62,107;24829,2;45255,6;0,00921
08/01/2003;0,2;0;0,188054878;62,227;17017,2;44766;0,00024
09/01/2003;5,2;0;0,227509082;62,378;24501,6;44226;0,00023
10/01/2003;0,1;0;0,248998832;62,559;17946;43437,6;0,00026
11/01/2003;0;0;0,287934622;62,772;19530;44539,2;0,00025
12/01/2003;0;0;0,127986481;62,832;20239,2;44492,4;0,00022
13/01/2003;0,4;0;0,130934952;62,893;22352,4;43718,4;0,00022
14/01/2003;0;0;0,129690151;62,954;22370,4;44570,4;0,00023
15/01/2003;0;0;0,139496764;63,015;27745,2;44744,4;0,00023
16/01/2003;0;0;0,137205451;63,075;26740,8;44139,6;0,00024
17/01/2003;0;0;0,173527161;63,167;25290;44719,2;0,00025
18/01/2003;0,1;0;0,116653684;63,197;30283,2;46666,8;0,00026
19/01/2003;0;0;0,13978165;63,258;22309,2;46458;0,00026
20/01/2003;13,5;0;0,199772211;63,38;25740;45057,6;0,00026
21/01/2003;0,1;0;0,401647543;63,717;13161,6;42976,8;0,00024
22/01/2003;4;0;0,280446752;63,931;16714,8;43333,2;0,00026
23/01/2003;0;0;0,194041795;64,054;18018;43246,8;0,00025
24/01/2003;0;0;0,263394619;64,239;20145,6;46288,8;0,00026
25/01/2003;0;0;0,233612749;64,393;23536,8;47808;0,00025
26/01/2003;0;0;0,168808586;64,485;21387,6;44974,8;0,00026
27/01/2003;0;0;0,13871297;64,547;24260,4;45716,4;0,00025
28/01/2003;0;0;0,173924754;64,64;26434,8;48366;0,00025
29/01/2003;0;0;0,121594791;64,671;28987,2;44658;0,00025
30/01/2003;0;0;0,125631663;64,702;36151,2;46465,2;0,00026
31/01/2003;0,1;0;0,156398092;64,764;44751,6;34848;0,00025
01/02/2003;0;0;0,159265792;64,826;44751,6;45450;0,00025
02/02/2003;0;0;0,11016758;64,856;29473,2;42998,4;0,00026
03/02/2003;0;0;0,179253519;64,949;31539,6;43599,6;0,00026
04/02/2003;0;0;0,108746106;64,949;38790;44560,8;0,01206
05/02/2003;0;0;0,13012902;64,981;43117,2;48247,2;0,00025
06/02/2003;0;0;0,090914;64,981;35607,6;48852;0,00025
07/02/2003;10,3;0;0,227856438;65,136;25513,2;44607,6;0,00025
08/02/2003;0;0;0,09721161;65,167;19486,8;44920,8;0,00025
09/02/2003;0;0;0,074441654;65,167;21567,6;44222,4;0,00026
10/02/2003;0;0;0,103788682;65,198;22114,8;44506,8;0,00026
11/02/2003;0;0;0,082963929;65,229;23058;23058;0,00025
12/02/2003;7,2;0;0,079094729;65,229;30322,8;42894;0,00028
13/02/2003;0,1;0;0,103397862;65,26;20293,2;45622,8;0,00026
14/02/2003;0,1;0;0,101339862;65,291;20793,6;44618,4;0,00026
15/02/2003;0;0;0,104087319;65,322;15440,4;45558;0,00026
16/02/2003;0;0;0,067316634;65,322;14814;45705,6;0,00026
17/02/2003;0,6;0;0,078122482;65,322;21344,4;46245,6;0,00026
18/02/2003;3,1;0;0,152951158;65,416;14061,6;44006,4;0,00026
19/02/2003;14,1;0;0,595592764;65,947;14353,2;43088,4;0,00026
20/02/2003;0;0;0,346456227;66,229;16311,6;42868,8;0,00025
21/02/2003;0,3;0;0,255755018;66,418;18748,8;43340,4;0,00026
22/02/2003;0,1;0;0,257862855;66,607;17434,8;43916,4;0,00026
23/02/2003;0;0;0,166294053;66,702;17852,4;46554,4;0,00026
24/02/2003;4,7;0;0,198641688;66,828;21974,4;46299,6;0,00026
25/02/2003;15,8;0;1,396708098;68,164;13366,8;42609,6;0,00025
26/02/2003;10,8;0;1,285286266;69,388;13885,2;43902;0,00026
27/02/2003;0;0;0,946808216;70,266;17802;42580,8;0,00026
28/02/2003;0;0;0,591853721;70,79;16048,8;43995,6;0,00026
01/03/2003;0;0;0,500754026;71,218;19764;42843,6;0,00026
02/03/2003;0;0;0,338235666;71,482;15022,8;43095,6;0,00026
03/03/2003;0;0;0,384979521;71,78;22399,2;43470;0,00024
04/03/2003;0;0;0,280301514;71,979;16513,2;45003,6;0,01016
05/03/2003;0;0;0,317239427;72,211;30502,8;44226;0,0002
06/03/2003;0;0;0,258561891;72,378;33883,2;46476;0,00021
07/03/2003;0;0;0,25027002;72,544;31834,8;46170;0,00026
08/03/2003;0;0;0,221672265;72,678;32976;47775,6;0,00024
09/03/2003;0;0;0,213595142;72,812;29350,8;44308,8;0,00025
10/03/2003;0;0;0,186093367;72,912;35611,2;45860,4;0,00027
11/03/2003;0;0;0,152577835;72,979;31528,8;44755,2;0,00025
12/03/2003;0;0;0,155257535;73,046;34311,6;45997,2;0,00024
13/03/2003;0;0;0,19138369;73,147;35604;47494,8;0,00024
14/03/2003;0;0;0,160400417;73,214;37382,4;48718,8;0,00025
15/03/2003;0;0;0,183394328;73,314;35143,2;46321,2;0,00025
16/03/2003;0;0;0,117013504;73,348;32295,6;44744,4;0,00026
17/03/2003;3,6;0;0,169573983;73,449;21801,6;44157,6;0,00026
18/03/2003;8,5;0;0,149763441;73,55;22827,6;48463,2;0,00026
19/03/2003;8,4;0;0,264231158;73,752;20206,8;45954;0,00026
20/03/2003;0,1;0;0,274459366;73,955;17474,4;48838;0,00026
21/03/2003;0,1;0;0,170330058;74,056;20736;49482;0,00026
22/03/2003;0;0;0,152041068;74,124;23263,2;48884,4;0,00026
23/03/2003;0;0;0,124298858;74,158;18990;49186,8;0,00026
24/03/2003;0;0;0,146224478;74,226;32911,2;49359,6;0,00026
25/03/2003;0;0;0,120273708;74,259;31939,2;50497,2;0,00026
26/03/2003;2,8;0;0,154351905;74,327;33973,2;49654,8;0,00025
27/03/2003;17,5;0;0,620443851;74,871;24642;47289,6;0,00025
28/03/2003;7,8;0;0,457032438;75,247;27223,2;46407,6;0,00024
29/03/2003;7,2;0;1,232533722;76,415;10044;46468,8;0,00026
30/03/2003;0;0;0,502324923;76,831;14958;47934;0,00024
31/03/2003;0;0;0,455068432;77,213;16646,4;44373,6;0,00022
01/04/2003;0,8;0;0,288398777;77,422;16462,8;48679,2;0,01112
02/04/2003;0,3;0;0,295568476;77,631;20016;45043,2;0,00021
03/04/2003;0,7;0;0,271771323;77,806;25178,4;50011,2;0,00025
04/04/2003;0;0;0,264082322;77,981;31543,2;49564;0,00027
05/04/2003;0;0;0,272231356;78,156;31942,8;54154,8;0,00026
06/04/2003;0;0;0,155173308;78,226;18356,4;54633,6;0,00025
07/04/2003;0;0;0,173282315;78,332;27241;28328,4;0,00012
08/04/2003;0;0;0,20810899;78,437;33796,8;65847,6;0,0003
09/04/2003;0;0;0,15662914;78,508;28515,6;47394;0,00022
10/04/2003;0;0;0,157856558;78,578;26179,2;45997,2;0,00019
11/04/2003;1,3;0;0,194473522;78,684;33109,2;49496,4;0,00023
12/04/2003;0;0;0,199352525;78,789;31834,8;51051,6;0,00018
13/04/2003;4,7;0;0,153765223;78,86;27554,4;48315,6;0,00019
14/04/2003;4,5;0;0,251069845;79,037;16585,2;47044,8;0,00019
15/04/2003;1,1;0;0,14135172;79,107;20764,8;47214;0,00019
16/04/2003;0,1;0;0,192456981;79,213;25678,8;49240,8;0,00021
17/04/2003;0;0;0,113903489;79,249;24289,2;47404,8;0,00019
18/04/2003;1,8;0;0,139209323;79,32;19908;45601,2;0,00022
19/04/2003;10,9;0;0,21131948;79,462;14072,4;45774;0,00025
20/04/2003;2,8;0;0,072618422;79,462;12495,6;44964;0,00026
21/04/2003;0;0;0,115277146;79,497;22622,4;44265,6;0,00026
22/04/2003;53,5;0;0,987042676;80,423;16570,8;37108,8;0,00021
23/04/2003;0;0;1,258818299;81,61;19890;43750,8;0,00023
24/04/2003;0;0;0,515877903;82,044;21772,8;46137,6;0,00019
25/04/2003;0;0;0,412646556;82,371;24228;46342,8;0,00017
26/04/2003;0;0;0,326327566;82,626;20772;34405,2;0,00012
27/04/2003;0;0;0,240891737;82,772;22266;60368,4;0,00022
28/04/2003;0;0;0,199428559;82,881;29638,8;46746;0,00017
29/04/2003;0;0;0,20214926;82,991;31860;47329,2;0,00017
30/04/2003;0;0;0,216471727;83,1;38937,6;48247,2;0,00017
01/05/2003;0;0;0,128683299;83,137;31122;46854;0,00017
02/05/2003;0;0;0,136067723;83,174;34712,8;49179,6;0,00017
03/05/2003;0;0;0,199305287;83,283;34005,6;49536;0,00017
04/05/2003;0;0;0,193313452;83,393;22284;49860;0,00017
05/05/2003;0;0;0,105060268;83,393;38160;48031,2;0,00017
06/05/2003;0,2;0;0,230260456;83,43;34131,6;47952;0,09724
07/05/2003;0,7;0;0,085487947;83,43;32641,2;44974,8;0,00017
08/05/2003;1;0;0,153307943;83,503;25837,2;45493,2;0,00017
09/05/2003;0;0;0,135619034;83,54;37040,4;48560,4;0,00017
10/05/2003;0;0;0,111670698;83,54;42033,6;50011,2;0,00017
11/05/2003;0;0;0,097635911;83,54;33645,6;49870,8;0,00017
12/05/2003;0;0;0,120675266;83,54;54320,4;50032,8;0,00017
13/05/2003;0;0;0,070101743;83,503;42786;47631,6;0,00017
14/05/2003;0;0;0,084492363;83,467;50907,6;52905,6;0,00017
15/05/2003;0;0;0,068902741;83,43;44564,4;49798,8;0,00017
16/05/2003;0;0;0,06539679;83,393;39448,8;49212;0,00017
17/05/2003;0;0;0,073861363;83,357;45216;50180,4;0,00017
18/05/2003;0;0;0,064529984;83,32;33847,2;51390;0,00017
19/05/2003;0;0;0,055518318;83,247;54554;50357,2;0,00017
20/05/2003;0;0;0,046565442;83,174;47602,8;50565,6;0,00017
21/05/2003;0;0;0,039574017;83,1;47062,8;50979,2;0,00017
22/05/2003;0;0;0,04312585;83,027;50907,6;46771,2;0,00017
23/05/2003;0;0;0,065987115;82,954;58946,4;52106,4;0,00017
24/05/2003;0;0;0,074233496;82,881;58550,4;53463,6;0,00017
25/05/2003;0;0;0,074301653;82,845;42303,6;50673,6;0,00017
26/05/2003;0;0;0,038089252;82,735;58932;70754,4;0,00017
27/05/2003;0;0;0,074104036;82,662;53020,8;73504,8;0,00017
28/05/2003;0;0;0,012883798;82,516;57675,6;83930,4;0,00017
29/05/2003;0;0;0,063662962;82,407;53586;99986,4;0,00018
30/05/2003;0;0;0,032093727;82,262;58903,2;98769,6;0,00017
31/05/2003;0;0;0,065416257;82,153;62550;100083,6;0,00017
01/06/2003;0;0;0,051575015;82,044;40230;96970,8;0,00017
02/06/2003;0;0;0,074435348;81,935;63590;96130;0,00017
03/06/2003;0;0;0,074913327;81,827;58402,8;92088;0,01107
04/06/2003;0;0;0,025266513;81,718;64400,4;58125,6;0,00017
05/06/2003;0;0;0,016244198;81,61;54122,4;51166,8;0,00017
06/06/2003;0;0;0,027395319;81,501;61218;53352;0,00017
07/06/2003;0;0;0,032427475;81,393;69516;52351,2;0,00017
08/06/2003;0;0;0,014645149;81,285;44280;54417,6;0,00017
09/06/2003;0;0;0,06429948;81,213;63198;52768,8;0,00017
10/06/2003;0;0;0,031331976;81,105;62568;53931,6;0,00017
11/06/2003;0;0;0,046304165;80,997;76816,8;53956,8;0,00017
12/06/2003;0;0;0,057326395;80,925;57171,6;54385,2;0,00017
13/06/2003;0;0;0,034986006;80,818;69400,8;54831,6;0,00017
14/06/2003;0;0;0,035464837;80,71;71154;55648,8;0,00017
15/06/2003;0;0;-0,01211828;80,567;52146;53499,6;0,00017
16/06/2003;0;0;-0,011400961;80,388;81446,4;53823,6;0,00015
17/06/2003;0;0;0,032696703;80,28;67428;53481,6;0,00014
18/06/2003;0;0;0,07919659;80,209;68828,4;55494;0,00017
19/06/2003;0;0;0,039045124;80,102;65800,8;57603,6;0,00017
20/06/2003;0;0;0,049640969;79,995;76892,4;56415,6;0,00017
21/06/2003;0;0;-0,021116889;79,817;73159,2;58291,2;0,00017
22/06/2003;0;0;0,000311984;79,675;63036;56361,6;0,00017
23/06/2003;0;0;0,051626671;79,568;73861,2;59396,4;0,00016
24/06/2003;0;0;0,00918699;79,426;68421,6;58510,8;0,00014
25/06/2003;0;0;0,024040016;79,284;78948;55792,8;0,00013
26/06/2003;0;0;0,017086958;79,143;68176,8;56880;0,00013
27/06/2003;0;0;0,042746247;79,001;86590,8;64105,2;0,00013
28/06/2003;0;0;0,053191407;78,895;73663,2;58579,2;0,00012
29/06/2003;0;0;-0,030157979;78,719;58424,4;58032;0,00013
30/06/2003;0;0;-0,002737059;78,543;84945,6;57578,4;0,00012
01/07/2003;0;0;0,063275387;78,402;79722;79722;0,00968
02/07/2003;0;0;0,009969803;78,226;83822,4;64101,6;0,00014
03/07/2003;0;0;0,036588618;78,086;80100;59220;0,00011
04/07/2003;0;0;-0,004741114;77,911;84733,2;62654,4;0,00012
05/07/2003;0;0;-0,018949608;77,736;76644;61812;0,00012
06/07/2003;0;0;0,034304265;77,631;60372;59598;0,00013
07/07/2003;0;0;0,023396898;77,492;76453,2;64191,6;0,00013
08/07/2003;0;0;0,016587935;77,352;74898;60670,8;0,00012
09/07/2003;0;0;0,06305686;77,248;79700,4;60440,4;0,00012
10/07/2003;0;0;0,003045814;77,074;81738;67737,6;0,00012
11/07/2003;0;0;-0,003113668;76,9;83052;63619,2;0,00097
12/07/2003;0;0;0,027020173;76,761;74973,6;65977,2;0,00012
13/07/2003;0;0;0,009116511;76,623;61707,6;61250,4;0,00097
14/07/2003;0;0;0,029727537;76,485;80240,4;60937,2;0,00097
15/07/2003;0;0;0,036391936;76,346;82389,6;64936,8;0,0001
16/07/2003;0;0;0,033792202;76,208;84387,6;59688;0,00013
17/07/2003;0;0;0,023156163;76,07;82342,8;62870,4;0,0001
18/07/2003;0;0;0,041033667;75,933;81003,6;65170,8;0,0009
19/07/2003;0;0;0,037956;75,795;81950,4;63518,4;0,00094
20/07/2003;0;0;0,00327666;75,658;64998;61722;0,00086
21/07/2003;0;0;-0,05125787;75,418;86011,2;65232;0,00086
22/07/2003;0;0;-0,031424945;75,213;83412;61959,6;0,00086
23/07/2003;0;0;0,052350668;75,076;89956,8;66103,2;0,00086
24/07/2003;0;0;0,012921082;74,905;87922,8;65484;0,00086
25/07/2003;0;0;0,036498899;74,769;82789,2;66340,8;0,0009
26/07/2003;0;0;0,037463005;74,633;79732,8;63968,4;0,00086
27/07/2003;0;0;0,003404899;74,463;74386,8;62510,4;0,00086
28/07/2003;0;0;0,002874368;74,293;90630;65113,2;0,00086
29/07/2003;0;0;0,007494315;74,124;84981,6;67935,6;0,0009
30/07/2003;0;0;0,042200913;73,989;92563,2;67615,2;0,00012
31/07/2003;0;0;0,03806862;73,853;84744;68608,8;0,00012
01/08/2003;0;0;-0,030304374;73,651;86673,6;67201,2;0,00097
02/08/2003;0;0;0,03560003;73,516;81990;67957,2;0,00012
03/08/2003;0;0;0,019843264;73,382;68162,4;64360,8;0,00014
04/08/2003;0;0;-0,024673235;73,18;86418;69973,2;0,00013
05/08/2003;0;0;0,069036191;73,046;89694;77389,2;0,00914
06/08/2003;0;0;0,011966611;72,879;86364;69037,2;0,00014
07/08/2003;0;0;-0,01321344;72,678;90943,2;71002,8;0,00012
08/08/2003;0;0;0,019273454;72,511;90792;72702;0,0001
09/08/2003;0;0;0,004388673;72,344;84805,2;70146;0,00012
10/08/2003;0;0;0,02006204;72,211;67496,4;70146;0,00012
11/08/2003;0;0;0,009863183;72,045;86799,6;71362,8;0,0001
12/08/2003;0;0;0,308166417;72,178;85381,2;69382,8;0,00012
13/08/2003;0;0;-0,275266581;71,713;93585,6;71859,6;0,00012
14/08/2003;0;0;-0,012790212;71,515;90133,2;72154,8;0,00012
15/08/2003;0;0;0,020920311;71,35;86911,2;69883,2;0,00009
16/08/2003;0;0;0,006163093;71,185;81878,4;68529,6;0
17/08/2003;0;0;-0,029730123;70,987;72270;69264;0,0001
18/08/2003;0;0;0,023242535;70,823;93182,4;71305,2;0,0001
19/08/2003;0;0;0,080843715;70,725;91022,4;68367,6;0,0001
20/08/2003;0;0;-0,013954755;70,528;95796;69458,4;0,00011
21/08/2003;0;0;-0,020422391;70,332;90018;70732,8;0,00012
22/08/2003;0;0;0,017397763;70,168;92235,6;69789,6;0,00012
23/08/2003;0;0;0,009637715;70,005;86630,4;71571,6;0,0001
24/08/2003;0;0;-0,000613085;69,842;71906,4;66297,6;0,00011
25/08/2003;0;0;0,06442525;69,712;94352,4;69746,4;0,00011
26/08/2003;0;0;-0,009381995;69,518;92955,6;67878;0,00011
27/08/2003;0;0;0,052778692;69,388;91926;66783,6;0,0001
28/08/2003;0;0;-0,017859648;69,194;84762;68313,6;0,00011
29/08/2003;0;0;0,027705385;69,032;94899,6;68205,6;0,00013
30/08/2003;0;0;0,012871154;68,871;85752;66736,8;0,00011
31/08/2003;0;0;0,001718546;68,71;76406,4;63363,6;0,0001
01/09/2003;0;0;0,020911881;68,549;90097,2;66963,6;0,00011
02/09/2003;0;0;0,017936888;68,388;88772,4;62589,6;0,00993
03/09/2003;0;0;0,001756233;68,228;88255,2;63100,8;0,00015
04/09/2003;2,4;0;0,052664478;68,132;75546;60177,6;0,00014
05/09/2003;0;0;-0,013119827;67,972;68716,8;61398;0,00015
06/09/2003;0;0;0,029519184;67,844;78717,6;62056,8;0,00015
07/09/2003;0;0;0,02189126;67,717;65912,4;59551,2;0,00016
08/09/2003;0;0;-0,004228697;67,526;86907,6;62809,2;0,00015
09/09/2003;0;0;0,041428797;67,398;82648,8;59929,2;0,00016
10/09/2003;0;0;0,010274219;67,24;87742,8;62942,4;0,00014
11/09/2003;0;0;-0,026312014;67,05;83685,6;60199,2;0,00017
12/09/2003;0;0;0,03740408;66,923;85986;61812;0,00016
13/09/2003;0;0;0,030881188;66,796;83959,2;59241,6;0,00015
14/09/2003;0;0;0,021776712;66,67;69656,4;61239,6;0,00016
15/09/2003;0;0;-0,069521633;66,45;82573,2;54208,8;0,00016
16/09/2003;0;0;0,027207541;66,324;79203,6;59371,2;0,00017
17/09/2003;0;0;0,065412109;66,229;84391,2;60145,2;0,00017
18/09/2003;0;0;-0,000782197;66,072;81982,8;61833,6;0,00017
19/09/2003;0;0;0,031346764;65,947;83584,8;58496,4;0,00017
20/09/2003;0;0;0,022986541;65,822;78778,8;56836,8;0,00017
21/09/2003;0;0;-0,022742327;65,665;65880;56962,8;0,00017
22/09/2003;0;0;-0,004812979;65,509;78076,8;57034,8;0,00017
23/09/2003;0;0;0,028124301;65,385;79203,6;58734;0,00017
24/09/2003;0;0;0,019859725;65,26;75279,6;56966,4;0,00017
25/09/2003;0;0;0,018006535;65,136;70002;56610;0,00017
26/09/2003;0;0;-0,0079442;64,981;71722,8;59652;0,00017
27/09/2003;0;0;0,033635519;64,856;70196,4;58525,2;0,00017
28/09/2003;0;0;-0,023882298;64,702;57848,4;56941,2;0,00017
29/09/2003;0;0;0,048013452;64,609;70293,6;54478,8;0,00017
30/09/2003;6,6;0;0,034750115;64,516;64166,4;56620,8;0,00017
01/10/2003;2,1;0;0,027684094;64,454;37080;45954;0,00017
02/10/2003;1,1;0;0,029514227;64,393;37144,8;50115,6;0,00017
03/10/2003;0;0;-0,018642507;64,269;44229,6;51102;0,00017
04/10/2003;0,6;0;-0,001389462;64,177;37828,8;51073,2;0,00017
05/10/2003;0;0;0,00191783;64,085;36802,8;49874,4;0,00017
06/10/2003;24;0;0,137220476;64,116;46080;50130;0,00017
